show_id,type,title,director,country,date_added,release_year,rating,listed_in,year_added,month_added,duration_value,duration_unit,genre_count
s7108,Movie,Iverson,Zatella Beatty,United States,01-04-2016,2014,NR,"Documentaries, Sports Movies",2016,4,88,min,2
s7110,Movie,Jaan-E-Mann: Let's Fall in Love... Again,Shirish Kunder,India,31-12-2019,2006,TV-14,"Dramas, International Movies, Romantic Movies",2019,12,163,min,3
s7112,Movie,Jack of all Trades,"Harvey Glazer, Stuart Stone",Canada,16-07-2019,2018,TV-MA,"Documentaries, Sports Movies",2019,7,86,min,2
s7113,Tv Show,Jack Taylor,Stuart Orme,United States,31-03-2013,2016,TV-MA,"Crime TV Shows, International TV Shows, TV Dramas",2013,3,1,season,3
s7114,Movie,Jackie Brown,Quentin Tarantino,United States,01-08-2019,1997,R,"Dramas, Thrillers",2019,8,154,min,2
s7115,Movie,Jackpot,Dustin Nguyen,Vietnam,06-10-2018,2015,TV-14,"Comedies, Dramas, International Movies",2018,10,92,min,3
s7116,Movie,Jail,Madhur Bhandarkar,India,31-12-2019,2009,TV-14,"Dramas, International Movies",2019,12,132,min,2
s7118,Movie,Jal,Girish Malik,India,15-10-2017,2013,TV-14,"Dramas, Independent Movies, International Movies",2017,10,132,min,3
s7119,Movie,Jalpari: The Desert Mermaid,Nila Madhab Panda,India,19-05-2018,2012,TV-14,"Dramas, Independent Movies, International Movies",2018,5,94,min,3
s7120,Movie,Janaan,Azfar Jafri,Pakistan,15-09-2017,2016,TV-14,"Comedies, Dramas, International Movies",2017,9,132,min,3
s7122,Movie,Jay and Silent Bob Strike Back,Kevin Smith,United States,01-01-2019,2001,R,"Comedies, Cult Movies",2019,1,105,min,2
s7123,Movie,Jealousy and medicine,Janusz Majewski,Poland,01-10-2019,1973,TV-MA,"Dramas, International Movies, Romantic Movies",2019,10,97,min,3
s7125,Movie,Jeremy Scott: The People's Designer,Vlad Yudin,United States,01-04-2016,2015,PG-13,Documentaries,2016,4,109,min,1
s7127,Movie,Jersey Boys,Clint Eastwood,United States,01-01-2019,2014,R,"Dramas, Music & Musicals",2019,1,134,min,2
s7128,Movie,Jesus: Countdown to Calvary,Gerry Hoban,Ireland,01-04-2019,2018,TV-14,"Documentaries, Faith & Spirituality",2019,4,53,min,2
s7129,Movie,Jewel's Catch One,C. Fitz,United States,01-05-2018,2016,TV-MA,"Documentaries, LGBTQ Movies",2018,5,84,min,2
s7131,Movie,Jimi Hendrix,Joe Boyd,United States,01-11-2019,1973,R,"Documentaries, Music & Musicals",2019,11,102,min,2
s7135,Movie,Joe Cocker: Mad Dog with Soul,John Edginton,United Kingdom,01-04-2017,2017,TV-14,"Documentaries, International Movies, Music & Musicals",2017,4,90,min,3
s7136,Movie,John & Jane,Ashim Ahluwalia,India,15-08-2016,2005,TV-14,"Documentaries, International Movies",2016,8,79,min,2
s7137,Movie,John Carter,Andrew Stanton,United States,02-05-2019,2012,PG-13,"Action & Adventure, Sci-Fi & Fantasy",2019,5,133,min,2
s7138,Movie,John Day,Ahishor Solomon,India,31-12-2019,2013,TV-MA,"International Movies, Thrillers",2019,12,125,min,2
s7134,Movie,Jis Desh Men Ganga Behti Hai,Radhu Karmakar,Unknown,31-12-2019,1960,TV-14,"Action & Adventure, Dramas, International Movies",2019,12,181,min,3
s7140,Movie,Jonathan,Bill Oliver,United States,16-04-2019,2018,TV-MA,"Dramas, Independent Movies, Sci-Fi & Fantasy",2019,4,101,min,3
s7141,Tv Show,Jonathan Strange & Mr Norrell,Toby Haynes,United Kingdom,25-08-2016,2015,TV-14,"British TV Shows, TV Dramas, TV Sci-Fi & Fantasy",2016,8,1,season,3
s7142,Movie,Jora 10 Numbaria,Amardeep Singh Gill,India,01-01-2018,2017,TV-MA,"Action & Adventure, International Movies",2018,1,135,min,2
s7147,Movie,Jugaad,Susannah Heath-Eves,Unknown,15-09-2018,2017,TV-14,Documentaries,2018,9,52,min,1
s7145,Movie,Judwaa,David Dhawan,India,31-12-2019,1997,TV-14,"Comedies, International Movies, Romantic Movies",2019,12,133,min,3
s7146,Movie,Judy Moody and the Not Bummer Summer,John Schultz,United States,08-08-2019,2011,PG,"Children & Family Movies, Comedies",2019,8,91,min,2
s7148,Movie,Julie & Julia,Nora Ephron,United States,01-01-2021,2009,PG-13,"Comedies, Dramas",2021,1,123,min,2
s7150,Movie,Jumping the Broom,Salim Akil,United States,01-11-2020,2011,PG-13,"Comedies, Romantic Movies",2020,11,113,min,2
s7151,Movie,Junebug,Phil Morrison,United States,01-03-2019,2005,R,"Comedies, Dramas, Independent Movies",2019,3,107,min,3
s7680,Tv Show,Origins Collection,Peter McDonnell,United States,20-07-2018,2018,TV-PG,Docuseries,2018,7,3,season,1
s7152,Movie,Jupiter Ascending,"Lana Wachowski, Lilly Wachowski",United States,01-08-2019,2015,PG-13,"Action & Adventure, Sci-Fi & Fantasy",2019,8,128,min,2
s7153,Movie,Just Friends,Roger Kumble,Germany,01-09-2019,2005,PG-13,"Comedies, Romantic Movies",2019,9,94,min,2
s7154,Movie,"Justice, My Foot!",Johnnie To,Hong Kong,31-08-2018,1992,TV-14,"Action & Adventure, Comedies, International Movies",2018,8,95,min,3
s7155,Movie,Justin Bieber: Never Say Never,Jon M. Chu,United States,01-01-2018,2011,G,"Documentaries, Music & Musicals",2018,1,106,min,2
s7157,Movie,K-19: The Widowmaker,Kathryn Bigelow,United Kingdom,21-11-2019,2002,PG-13,"Action & Adventure, Dramas",2019,11,138,min,2
s7159,Movie,Kaabil,Sanjay Gupta,India,25-06-2017,2017,TV-14,"Dramas, International Movies",2017,6,139,min,2
s7160,Movie,Kaakan,Kranti Redkar,India,01-03-2018,2015,TV-PG,"Dramas, International Movies, Romantic Movies",2018,3,132,min,3
s7161,Movie,Kaalia,Tinnu Anand,India,31-12-2019,1981,TV-14,"Action & Adventure, Dramas, International Movies",2019,12,173,min,3
s7162,Movie,Kaaliyan,Jijo Pancode,India,01-08-2018,2017,TV-PG,"Dramas, International Movies",2018,8,105,min,2
s7163,Movie,Kabali (Hindi Version),Pa. Ranjith,India,15-12-2017,2016,TV-MA,"Action & Adventure, Dramas, International Movies",2017,12,148,min,3
s7164,Movie,Kacche Dhaagey,Buta Singh,India,01-11-2017,2016,TV-14,"Dramas, International Movies, Romantic Movies",2017,11,120,min,3
s7165,Movie,Kahlil Gibran's The Prophet,"Roger Allers, Gaëtan Brizzi, Paul Brizzi, Joan C. Gratz, Mohammed Saeed Harib, Tomm Moore, Nina Paley, Bill Plympton, Joann Sfar, Michael Socha",United States,01-10-2017,2014,PG,"Children & Family Movies, Dramas",2017,10,85,min,2
s7166,Movie,Kajraare,Pooja Bhatt,India,22-10-2017,2010,TV-14,"Dramas, International Movies, Music & Musicals",2017,10,113,min,3
s7167,Movie,Kaleidoscope,Rupert Jones,United Kingdom,08-05-2018,2016,TV-MA,Thrillers,2018,5,99,min,1
s7168,Movie,Kalki,Dhilip Kumar,India,01-03-2018,2017,TV-14,"Dramas, Independent Movies, International Movies",2018,3,41,min,3
s7170,Movie,Karzzzz,Satish Kaushik,India,22-10-2017,2008,TV-14,"International Movies, Music & Musicals, Romantic Movies",2017,10,137,min,3
s7171,Movie,Kate & Leopold,James Mangold,United States,01-01-2020,2001,PG-13,"Comedies, Romantic Movies",2020,1,118,min,2
s7172,Movie,Katha,Sai Paranjape,India,31-12-2019,1982,TV-PG,"Comedies, Dramas, Independent Movies",2019,12,140,min,3
s7173,Movie,Katt Williams: Live,Alphonso J. Wesson,United States,19-07-2018,2006,NR,Stand-Up Comedy,2018,7,85,min,1
s7174,Movie,Kaviyude Osyath,Vineeth Anil,India,01-07-2018,2017,TV-14,"Dramas, International Movies",2018,7,116,min,2
s7175,Movie,Kay Dyache Bola,Chandrakant Kulkarni,India,01-01-2018,2005,TV-14,"Comedies, Dramas, International Movies",2018,1,133,min,3
s7176,Tv Show,Ken Burns: The Civil War,Ken Burns,United States,22-02-2017,1990,TV-14,Docuseries,2017,2,1,season,1
s7177,Tv Show,Ken Burns: The Roosevelts: An Intimate History,Ken Burns,United States,22-02-2017,2014,TV-PG,Docuseries,2017,2,1,season,1
s7179,Movie,Kevin Hart: Laugh at My Pain,"Leslie Small, Tim Story",United States,01-10-2018,2011,R,Stand-Up Comedy,2018,10,89,min,1
s7180,Movie,Kevin Hart: Let Me Explain,"Leslie Small, Tim Story",United States,13-07-2018,2013,R,Stand-Up Comedy,2018,7,75,min,1
s7181,Movie,Kevin Hart: Seriously Funny,Shannon Hartman,United States,01-10-2018,2010,TV-MA,Stand-Up Comedy,2018,10,67,min,1
s7182,Movie,Kevyn Aucoin: Beauty & the Beast in Me,Lori Kaye,United States,01-01-2019,2017,TV-MA,"Documentaries, LGBTQ Movies",2019,1,90,min,2
s7184,Movie,Khalnayak,Subhash Ghai,India,01-03-2018,1993,TV-14,"Action & Adventure, Dramas, International Movies",2018,3,170,min,3
s7187,Movie,Khosla Ka Ghosla,Dibakar Banerjee,India,02-08-2018,2006,TV-14,"Comedies, Dramas, International Movies",2018,8,124,min,3
s7189,Movie,Khubsoorat,Hrishikesh Mukherjee,India,31-12-2019,1980,TV-PG,"Classic Movies, Comedies, Dramas",2019,12,120,min,3
s7190,Movie,Khushi,"Surya S.J., Sunil Kumar Agrawal",India,01-03-2018,2003,TV-14,"Comedies, International Movies, Music & Musicals",2018,3,157,min,3
s7191,Movie,Kia and Cosmos,Sudipto Roy,India,01-05-2019,2018,TV-14,"Dramas, Independent Movies, International Movies",2019,5,124,min,3
s7231,Movie,Krish Trish and Baltiboy: Face Your Fears,Tilak Shetty,India,17-11-2017,2017,TV-Y7,Children & Family Movies,2017,11,65,min,1
s7192,Movie,Kickboxer: Retaliation,Dimitri Logothetis,United States,26-04-2018,2017,R,Action & Adventure,2018,4,110,min,1
s7193,Movie,Kickboxer: Vengeance,John Stockwell,United States,08-12-2016,2016,TV-MA,Action & Adventure,2016,12,90,min,1
s7194,Movie,Kicking and Screaming,Noah Baumbach,United States,04-11-2019,1995,R,"Comedies, Independent Movies, Romantic Movies",2019,11,97,min,3
s7195,Movie,Kid Kulafu,Paul Soriano,Philippines,04-03-2019,2015,TV-14,"Dramas, International Movies, Sports Movies",2019,3,108,min,3
s7196,Movie,Kidnapping Mr. Heineken,Daniel Alfredson,Netherlands,08-09-2017,2015,R,"Action & Adventure, Dramas, International Movies",2017,9,95,min,3
s7210,Tv Show,Kingdoms of the Sky,Steve Greenwood,Unknown,01-10-2018,2018,TV-PG,"British TV Shows, Docuseries, Science & Nature TV",2018,10,1,season,3
s7198,Movie,Kill Bill: Vol. 1,Quentin Tarantino,United States,01-01-2020,2003,R,Action & Adventure,2020,1,111,min,1
s7199,Movie,Kill Bill: Vol. 2,Quentin Tarantino,United States,01-01-2020,2004,R,Action & Adventure,2020,1,137,min,1
s7200,Movie,Kill Command,Steven Gomez,United Kingdom,23-02-2017,2016,TV-MA,"Action & Adventure, Independent Movies, Sci-Fi & Fantasy",2017,2,100,min,3
s7201,Movie,Kill Hitler! The Luck of the Devil,Frédéric Tonolli,France,01-05-2019,2015,TV-14,"Documentaries, International Movies",2019,5,53,min,2
s7202,Movie,Kill Ratio,Paul Tanter,United States,17-02-2017,2016,TV-MA,Action & Adventure,2017,2,87,min,1
s7203,Movie,Kill the Irishman,Jonathan Hensleigh,United States,21-08-2020,2011,R,"Action & Adventure, Dramas, Independent Movies",2020,8,106,min,3
s7204,Movie,Killer Klowns from Outer Space,Stephen Chiodo,United States,01-04-2020,1988,PG-13,"Comedies, Cult Movies, Horror Movies",2020,4,86,min,3
s7205,Movie,Killers,Robert Luketic,United States,01-01-2021,2010,PG-13,"Action & Adventure, Comedies, Romantic Movies",2021,1,100,min,3
s7206,Movie,Kills on Wheels,Attila Till,Hungary,15-03-2018,2016,TV-MA,"Action & Adventure, Dramas, International Movies",2018,3,103,min,3
s7207,Movie,Kilo Two Bravo,Paul Katis,United Kingdom,01-03-2019,2014,R,"Dramas, Independent Movies, Thrillers",2019,3,109,min,3
s7208,Movie,King Jack,Felix Thompson,United States,01-07-2016,2015,NR,"Dramas, Independent Movies",2016,7,81,min,2
s7209,Movie,King's Ransom,Jeffrey W. Byrd,United States,01-11-2019,2005,PG-13,"Action & Adventure, Comedies",2019,11,98,min,2
s7211,Movie,Kingpin,"Peter Farrelly, Bobby Farrelly",United States,01-01-2020,1996,PG-13,"Comedies, Cult Movies, Sports Movies",2020,1,114,min,3
s7212,Movie,Kings,Deniz Gamze Ergüven,France,29-10-2018,2017,R,Dramas,2018,10,87,min,1
s7213,Movie,Kis Kisko Pyaar Karoon,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,01-11-2017,2015,TV-PG,"Comedies, International Movies",2017,11,132,min,2
s7214,Movie,Kiss the Girls,Gary Fleder,United States,01-01-2020,1997,R,Thrillers,2020,1,116,min,1
s7217,Movie,KL Zombi,Woo Ming Jin,Malaysia,21-08-2017,2013,TV-14,"Comedies, Horror Movies, International Movies",2017,8,92,min,3
s7219,Movie,Knock Knock,Eli Roth,United States,01-11-2020,2015,R,"Horror Movies, Thrillers",2020,11,99,min,2
s7220,Movie,Know Your Enemy - Japan,"Frank Capra, Joris Ivens",United States,31-03-2017,1945,TV-14,"Classic Movies, Documentaries",2017,3,63,min,2
s7221,Movie,Knowing,Alex Proyas,United States,01-10-2019,2009,PG-13,"Sci-Fi & Fantasy, Thrillers",2019,10,121,min,2
s7222,Movie,Koko: The Gorilla Who Talks,Jonathan Taylor,United Kingdom,01-03-2017,2016,TV-G,Documentaries,2017,3,56,min,1
s7224,Movie,Kon-Tiki,"Joachim Rønning, Espen Sandberg",United Kingdom,26-04-2019,2012,PG-13,"Action & Adventure, Dramas, International Movies",2019,4,96,min,3
s7225,Movie,Koshish,Gulzar,India,31-12-2019,1972,TV-14,"International Movies, Romantic Movies",2019,12,115,min,2
s7226,Movie,Kraftidioten,Hans Petter Moland,Norway,05-01-2017,2014,TV-MA,"Comedies, International Movies, Thrillers",2017,1,117,min,3
s7228,Movie,Krish Trish and Baltiboy: Battle of Wits,"Munjal Shroff, Tilak Shetty",Unknown,08-09-2017,2013,TV-Y7,Children & Family Movies,2017,9,62,min,1
s7229,Movie,Krish Trish and Baltiboy: Best Friends Forever,"Munjal Shroff, Tilak Shetty",Unknown,08-09-2017,2016,TV-Y,Children & Family Movies,2017,9,65,min,1
s7230,Movie,Krish Trish and Baltiboy: Comics of India,Tilak Shetty,Unknown,08-09-2017,2012,TV-Y7,Children & Family Movies,2017,9,61,min,1
s7235,Movie,Krisha,Trey Edward Shults,United States,07-11-2018,2015,R,"Dramas, Independent Movies",2018,11,81,min,2
s7237,Movie,Kristy,Oliver Blackburn,United States,31-10-2015,2013,NR,Horror Movies,2015,10,85,min,1
s7238,Movie,Krystal,William H. Macy,United States,01-01-2019,2017,R,"Comedies, Dramas",2019,1,93,min,2
s7239,Movie,Kuldip Patwal: I Didn't Do It!,Remy Kohli,India,31-12-2019,2017,TV-MA,"Dramas, Independent Movies, International Movies",2019,12,126,min,3
s7240,Movie,Kung Fu Hustle,Stephen Chow,Hong Kong,01-04-2020,2004,R,"Action & Adventure, Comedies, Cult Movies",2020,4,99,min,3
s7241,Movie,Kung Fu Magoo,Andrés Couturier,Mexico,01-08-2018,2010,TV-Y7,"Children & Family Movies, Comedies",2018,8,79,min,2
s7242,Movie,Kung Fu Panda: Holiday,Tim Johnson,United States,01-12-2012,2010,TV-PG,"Children & Family Movies, Comedies",2012,12,26,min,2
s7243,Movie,Kung Fu Yoga,Stanley Tong,China,06-10-2017,2017,TV-PG,"Action & Adventure, Comedies, International Movies",2017,10,107,min,3
s7245,Movie,Kurt & Courtney,Nick Broomfield,United Kingdom,08-01-2019,1998,R,"Documentaries, Music & Musicals",2019,1,95,min,2
s7247,Movie,Kurtulus Son Durak,Yusuf Pirhasan,Turkey,10-03-2017,2012,TV-MA,"Comedies, Dramas, International Movies",2017,3,100,min,3
s7248,Movie,Kya Kehna,Kundan Shah,India,01-04-2018,2000,TV-PG,"Dramas, International Movies, Romantic Movies",2018,4,149,min,3
s7249,Movie,Kygo: Live at the Hollywood Bowl,Devin Chanda,United States,12-03-2018,2017,TV-MA,Music & Musicals,2018,3,52,min,1
s7250,Movie,Kyun! Ho Gaya Na,Samir Karnik,India,01-03-2018,2004,TV-PG,"International Movies, Romantic Movies",2018,3,165,min,2
s7251,Movie,La Última Fiesta,"Leandro Mark, Nicolás Silbert",Argentina,01-02-2017,2016,TV-MA,"Comedies, International Movies",2017,2,104,min,2
s7244,Movie,Kuppivala,Suresh Pillai,Unknown,01-08-2018,2017,TV-14,"Dramas, International Movies, Romantic Movies",2018,8,133,min,3
s7232,Movie,Krish Trish and Baltiboy: Oversmartness Never Pays,Tilak Shetty,Unknown,08-09-2017,2017,TV-Y7,Children & Family Movies,2017,9,65,min,1
s7234,Movie,Krish Trish and Baltiboy: The Greatest Trick,"Munjal Shroff, Tilak Shetty",Unknown,08-09-2017,2013,TV-Y7,Children & Family Movies,2017,9,60,min,1
s7253,Movie,La Bamba,Luis Valdez,United States,01-01-2020,1987,PG-13,"Classic Movies, Dramas, Music & Musicals",2020,1,109,min,3
s7254,Movie,La Coppia dei Campioni,Giulio Base,Italy,15-02-2017,2016,TV-MA,"Comedies, International Movies",2017,2,88,min,2
s7259,Tv Show,La Viuda Negra,Alejandro Lozano,Colombia,15-01-2019,2016,TV-14,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2019,1,1,season,3
s7260,Movie,Laal Rang,Syed Ahmad Afzal,India,01-03-2018,2016,TV-14,"Dramas, International Movies, Thrillers",2018,3,143,min,3
s7261,Movie,Laddaland,Sopon Sukdapisit,Thailand,07-09-2018,2011,TV-MA,"Horror Movies, International Movies",2018,9,112,min,2
s7262,Movie,Lady Bloodfight,Chris Nahon,Hong Kong,05-08-2017,2016,R,Action & Adventure,2017,8,101,min,1
s7263,Movie,Lady in the Water,M. Night Shyamalan,United States,01-07-2019,2006,PG-13,"Sci-Fi & Fantasy, Thrillers",2019,7,110,min,2
s7266,Movie,Lalbaug Parel: Zali Mumbai Sonyachi,Mahesh Manjrekar,India,15-03-2018,2010,TV-MA,"Dramas, International Movies",2018,3,145,min,2
s7268,Movie,Larceny,R. Ellis Frazier,United States,15-09-2017,2017,TV-14,Action & Adventure,2017,9,87,min,1
s7270,Movie,Last Ferry,Jaki Bradley,United States,11-03-2020,2019,TV-MA,"Dramas, Independent Movies, LGBTQ Movies",2020,3,86,min,3
s7271,Movie,Last Knights,Kazuaki Kiriya,United Kingdom,01-08-2019,2015,R,Action & Adventure,2019,8,115,min,1
s7272,Movie,Last Night,Massy Tadjedin,United States,01-01-2019,2010,R,"Dramas, Independent Movies, Romantic Movies",2019,1,93,min,3
s7273,Movie,Le K Benzema,"Damien Piscarel, Florent Bodin",France,01-05-2018,2017,TV-14,"Documentaries, International Movies, Sports Movies",2018,5,121,min,3
s7274,Movie,Le serment des Hitler,Emmanuel Amara,France,01-05-2019,2014,TV-PG,"Documentaries, International Movies",2019,5,54,min,2
s7275,Movie,Leap Year,Anand Tucker,United States,15-11-2019,2010,PG,"Comedies, Romantic Movies",2019,11,100,min,2
s7276,Movie,LeapFrog: Letter Factory,Roy Allen Smith,United States,15-04-2020,2003,TV-Y,Children & Family Movies,2020,4,37,min,1
s7277,Movie,LeapFrog: Numberland,Ron Myrick,United States,15-04-2020,2011,TV-Y,Movies,2020,4,33,min,1
s7278,Movie,LeapFrog: Phonics Farm,Ron Myrick,United States,15-04-2020,2011,TV-Y,Movies,2020,4,35,min,1
s7279,Movie,"LeapFrog: Sing-along, Read-along",Ron Myrick,United States,15-04-2020,2011,TV-Y,Children & Family Movies,2020,4,32,min,1
s7281,Movie,Lechmi,B.N. Shajeer Sha,India,01-08-2018,2017,TV-MA,"Comedies, Horror Movies, International Movies",2018,8,147,min,3
s7282,Movie,Left Behind,Vic Armstrong,United States,26-12-2018,2014,PG-13,"Action & Adventure, Faith & Spirituality, Sci-Fi & Fantasy",2018,12,110,min,3
s7283,Movie,Legend of the Guardians: The Owls of Ga'Hoole,Zack Snyder,United States,01-01-2020,2010,PG,Children & Family Movies,2020,1,97,min,1
s7284,Movie,Legend of the Naga Pearls,Yang Lei,China,30-03-2018,2017,TV-MA,"Action & Adventure, International Movies, Sci-Fi & Fantasy",2018,3,108,min,3
s7285,Movie,Legendary Weapons of China,Chia-Liang Liu,Hong Kong,16-08-2018,1982,TV-14,"Action & Adventure, Cult Movies, International Movies",2018,8,101,min,3
s7290,Movie,LEGO House - Home of the Brick,"Anders Falck, Stinus Morell Vithner",Unknown,15-06-2018,2018,TV-G,"Documentaries, International Movies",2018,6,48,min,2
s7287,Movie,Legion,Scott Stewart,United States,01-11-2019,2010,R,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2019,11,100,min,3
s7289,Tv Show,Lego Friends: Girls on a Mission,"Andrew Tan, Stephen Murray",Denmark,01-02-2019,2018,TV-Y,Kids' TV,2019,2,1,season,1
s7977,Movie,Secrets of Selfridges,Sam Taplin,United States,22-04-2017,2014,TV-PG,Documentaries,2017,4,55,min,1
s7293,Movie,Leo the Lion,Mario Cambi,United States,20-12-2015,2013,TV-Y7-FV,"Children & Family Movies, Comedies",2015,12,78,min,2
s7294,Movie,"Les Bleus - Une autre histoire de France, 1996-2016","Pascal Blanchard, Sonia Dauger, David Dietz",France,15-03-2017,2016,TV-MA,"Documentaries, International Movies, Sports Movies",2017,3,103,min,3
s7295,Movie,Let There Be Light,John Huston,United States,31-03-2017,1946,TV-PG,"Classic Movies, Documentaries",2017,3,58,min,2
s7296,Tv Show,Leyla and Mecnun,Onur Ünlü,Turkey,15-04-2017,2014,TV-MA,"International TV Shows, Romantic TV Shows, TV Comedies",2017,4,3,season,3
s7297,Movie,Lez Bomb,Jenna Laurenzo,United States,07-02-2019,2018,TV-14,"Comedies, LGBTQ Movies",2019,2,90,min,2
